symbol,name,master_exchange,sector,industry,price_proxy,previous_close,share_volume,market_cap,one_yr_target,url,json_path,barchart_url,barchart_fetch_ok,barchart_fetch_round,barchart_fetch_error,barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank,barchart_iv_high,barchart_iv_low,barchart_expected_move,barchart_missing_fields,stage1_step4_implied_volatility,stage1_step4_min_implied_volatility,stage1_step4_verdict,stage1_step4_fail_reason
RLAY,"Relay Therapeutics, Inc.",NASDAQ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),13.66,13.66,5355400.0,2592160812.0,21.5,https://api.nasdaq.com/api/quote/RLAY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RLAY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RLAY/overview,TRUE,0,,95.45,66.25,3.0,3.42,759.75,71.91,,,95.45,75.0,PASS,
ROIV,Roivant Sciences Ltd.,NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,30.88,30.88,5874507.0,21549340735.0,36.5,https://api.nasdaq.com/api/quote/ROIV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ROIV/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/ROIV/overview,TRUE,0,,35.0,51.12,12.0,13.05,87.7,27.09,,,35.0,75.0,FAIL,implied_volatility_below_75.0
RPRX,Royalty Pharma plc,NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,53.55,53.55,3054009.0,31382855118.0,59.0,https://api.nasdaq.com/api/quote/RPRX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RPRX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RPRX/overview,TRUE,0,,33.28,17.78,27.0,20.55,75.8,22.28,,,33.28,75.0,FAIL,implied_volatility_below_75.0
RRR,"Red Rock Resorts, Inc.",NASDAQ,Consumer Discretionary,Hotels/Resorts,53.37,53.37,1230214.0,5778982636.0,67.0,https://api.nasdaq.com/api/quote/RRR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RRR/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RRR/overview,TRUE,0,,36.87,30.05,67.0,52.07,47.63,25.18,,,36.87,75.0,FAIL,implied_volatility_below_75.0
RUN,Sunrun Inc.,NASDAQ,Miscellaneous,Industrial Machinery/Components,14.445,14.445,5841028.0,3487590576.0,20.0,https://api.nasdaq.com/api/quote/RUN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RUN/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RUN/overview,TRUE,0,,86.92,64.01,43.0,25.4,162.47,61.2,,,86.92,75.0,PASS,
RYAAY,RYANAIR HOLDINGS PLC,NASDAQ,Consumer Discretionary,Air Freight/Delivery Services,57.42,57.42,2605710.0,31374058500.0,79.0,https://api.nasdaq.com/api/quote/RYAAY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/RYAAY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/RYAAY/overview,TRUE,0,,39.56,52.12,82.0,68.11,46.46,24.82,,,39.56,75.0,FAIL,implied_volatility_below_75.0
SAIL,"SailPoint, Inc.",NASDAQ,Technology,Computer Software: Prepackaged Software,15.01,15.01,2693380.0,8933755745.0,18.0,https://api.nasdaq.com/api/quote/SAIL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SAIL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SAIL/overview,TRUE,0,,83.45,59.33,96.0,82.64,93.17,37.17,,,83.45,75.0,PASS,
SBLK,Star Bulk Carriers Corp.,NASDAQ,Consumer Discretionary,Marine Transportation,26.92,26.92,1470594.0,2944395960.0,30.0,https://api.nasdaq.com/api/quote/SBLK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SBLK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SBLK/overview,TRUE,0,,35.97,25.23,70.0,62.48,42.78,24.64,,,35.97,75.0,FAIL,implied_volatility_below_75.0
SBRA,"Sabra Health Care REIT, Inc.",NASDAQ,Real Estate,Real Estate Investment Trusts,20.71,20.71,2100525.0,5225378768.0,22.0,https://api.nasdaq.com/api/quote/SBRA/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SBRA/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SBRA/overview,TRUE,0,,24.89,18.48,21.0,11.3,79.01,18.0,,,24.89,75.0,FAIL,implied_volatility_below_75.0
SEDG,"SOLAREDGE TECHNOLOGIES, INC.",NASDAQ,Technology,Semiconductors,63.0,63.0,4079940.0,3767687614.0,36.0,https://api.nasdaq.com/api/quote/SEDG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SEDG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SEDG/overview,TRUE,0,,111.03,116.75,82.0,72.83,127.25,67.54,,,111.03,75.0,PASS,
SGML,Sigma Lithium Corp,NASDAQ,Basic Materials,Metal Mining,15.55,15.55,8748127.0,1657676328.0,21.25,https://api.nasdaq.com/api/quote/SGML/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SGML/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SGML/overview,TRUE,0,,116.04,99.14,61.0,57.06,146.75,75.22,,,116.04,75.0,PASS,
SHAZ,SharonAI Holdings Inc.,NASDAQ,Technology,EDP Services,57.7,57.7,1225631.0,1139613723.0,79.5,https://api.nasdaq.com/api/quote/SHAZ/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SHAZ/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SHAZ/overview,TRUE,2,,,,,,,,,"barchart_implied_volatility,barchart_historical_volatility,barchart_iv_percentile,barchart_iv_rank",,75.0,FAIL,missing_implied_volatility
SHC,Sotera Health Co,NASDAQ,Health Care,Misc Health and Biotechnology Services,15.71,15.71,2312976.0,4465715126.0,19.5,https://api.nasdaq.com/api/quote/SHC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SHC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SHC/overview,TRUE,0,,42.91,23.39,9.0,23.93,97.49,25.74,,,42.91,75.0,FAIL,implied_volatility_below_75.0
SIRI,SIRIUS XM HOLDINGS INC.,NASDAQ,Consumer Discretionary,Broadcasting,28.99,28.99,4944057.0,9724949951.0,26.0,https://api.nasdaq.com/api/quote/SIRI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SIRI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SIRI/overview,TRUE,0,,35.95,43.47,45.0,20.75,76.85,25.25,,,35.95,75.0,FAIL,implied_volatility_below_75.0
SKYT,"SkyWater Technology, Inc",NASDAQ,Technology,Semiconductors,37.0,37.0,1391052.0,1830903240.0,35.0,https://api.nasdaq.com/api/quote/SKYT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SKYT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SKYT/overview,TRUE,0,,38.92,43.41,5.0,5.04,149.24,33.06,,,38.92,75.0,FAIL,implied_volatility_below_75.0
SLM,SLM Corp,NASDAQ,Finance,Finance: Consumer Services,21.95,21.95,1007493.0,4177334839.0,29.0,https://api.nasdaq.com/api/quote/SLM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SLM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SLM/overview,TRUE,0,,37.34,29.3,54.0,29.75,66.83,24.84,,,37.34,75.0,FAIL,implied_volatility_below_75.0
SMCI,"Super Micro Computer, Inc.",NASDAQ,Technology,Computer Manufacturing,33.46,33.46,39440985.0,21398469590.0,34.0,https://api.nasdaq.com/api/quote/SMCI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SMCI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SMCI/overview,TRUE,0,,76.05,89.17,62.0,42.18,109.04,51.99,,,76.05,75.0,PASS,
SMMT,Summit Therapeutics Inc.,NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,17.47,17.47,6891172.0,12899823160.0,33.0,https://api.nasdaq.com/api/quote/SMMT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SMMT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SMMT/overview,TRUE,0,,156.49,116.64,98.0,78.72,183.25,57.51,,,156.49,75.0,PASS,
SMPL,Simply Good Foods Co,NASDAQ,Consumer Staples,Packaged Foods,11.6,11.6,1558262.0,1073199825.0,15.5,https://api.nasdaq.com/api/quote/SMPL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SMPL/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SMPL/overview,TRUE,0,,49.38,48.52,46.0,31.73,106.0,23.06,,,49.38,75.0,FAIL,implied_volatility_below_75.0
SNDX,Syndax Pharmaceuticals Inc,NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,19.77,19.77,1146150.0,1766603203.0,37.0,https://api.nasdaq.com/api/quote/SNDX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SNDX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SNDX/overview,TRUE,0,,67.16,52.75,11.0,20.46,150.01,45.85,,,67.16,75.0,FAIL,implied_volatility_below_75.0
SNY,Sanofi,NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,44.92,44.92,2763388.0,108016852164.0,54.75,https://api.nasdaq.com/api/quote/SNY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SNY/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SNY/overview,TRUE,0,,22.92,25.27,8.0,21.72,37.73,18.81,,,22.92,75.0,FAIL,implied_volatility_below_75.0
SOFI,"SoFi Technologies, Inc.",NASDAQ,Finance,Finance: Consumer Services,15.65,15.65,58168301.0,20036417544.0,18.0,https://api.nasdaq.com/api/quote/SOFI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SOFI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SOFI/overview,TRUE,0,,53.52,64.91,15.0,16.5,88.75,46.56,,,53.52,75.0,FAIL,implied_volatility_below_75.0
SONO,Sonos Inc,NASDAQ,Consumer Staples,Consumer Electronics/Appliances,14.72,14.72,1740317.0,1847685687.0,21.0,https://api.nasdaq.com/api/quote/SONO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SONO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SONO/overview,TRUE,0,,46.31,35.29,22.0,19.31,75.41,39.35,,,46.31,75.0,FAIL,implied_volatility_below_75.0
SRAD,Sportradar Group AG,NASDAQ,Technology,"Computer Software: Programming, Data Processing",13.0,13.0,1998254.0,4062198453.0,19.0,https://api.nasdaq.com/api/quote/SRAD/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SRAD/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SRAD/overview,TRUE,0,,57.17,91.92,62.0,36.29,96.44,34.8,,,57.17,75.0,FAIL,implied_volatility_below_75.0
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,16.96,16.96,1959183.0,1773680530.0,20.0,https://api.nasdaq.com/api/quote/SRPT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SRPT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SRPT/overview,TRUE,0,,60.32,48.43,4.0,3.81,193.83,55.02,,,60.32,75.0,FAIL,implied_volatility_below_75.0
SSNC,SS&C Technologies Holdings Inc,NASDAQ,Technology,Computer Software: Prepackaged Software,66.95,66.95,1951288.0,16145513975.0,93.0,https://api.nasdaq.com/api/quote/SSNC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SSNC/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SSNC/overview,TRUE,0,,32.76,25.88,78.0,64.78,41.95,15.87,,,32.76,75.0,FAIL,implied_volatility_below_75.0
SSRM,SSR MINING INC.,NASDAQ,Industrials,Precious Metals,30.25,30.25,1782013.0,6434746477.0,42.08,https://api.nasdaq.com/api/quote/SSRM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SSRM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SSRM/overview,TRUE,0,,60.52,66.21,43.0,40.26,81.15,46.61,,,60.52,75.0,FAIL,implied_volatility_below_75.0
STEP,StepStone Group Inc.,NASDAQ,Finance,Investment Managers,54.74,54.74,1323694.0,6403748576.0,66.5,https://api.nasdaq.com/api/quote/STEP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/STEP/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/STEP/overview,TRUE,0,,57.76,46.88,77.0,61.1,73.12,33.63,,,57.76,75.0,FAIL,implied_volatility_below_75.0
STNE,StoneCo Ltd.,NASDAQ,Technology,EDP Services,11.1,11.1,5683105.0,2675510486.0,15.0,https://api.nasdaq.com/api/quote/STNE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/STNE/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/STNE/overview,TRUE,0,,49.77,70.41,45.0,23.76,104.93,32.58,,,49.77,75.0,FAIL,implied_volatility_below_75.0
SWKS,"SKYWORKS SOLUTIONS, INC.",NASDAQ,Technology,Semiconductors,73.54,73.54,5338630.0,12396459470.0,73.5,https://api.nasdaq.com/api/quote/SWKS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SWKS/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SWKS/overview,TRUE,0,,54.7,65.93,90.0,80.1,60.29,32.16,,,54.7,75.0,FAIL,implied_volatility_below_75.0
SYM,Symbotic Inc.,NASDAQ,Industrials,Industrial Machinery/Components,50.95,50.95,2926934.0,32564249214.0,70.0,https://api.nasdaq.com/api/quote/SYM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/SYM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/SYM/overview,TRUE,0,,64.98,60.02,6.0,7.55,126.31,59.97,,,64.98,75.0,FAIL,implied_volatility_below_75.0
TCOM,Trip.com Group Ltd,NASDAQ,Consumer Discretionary,Business Services,48.06,48.06,5394275.0,29199431144.0,79.5,https://api.nasdaq.com/api/quote/TCOM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TCOM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TCOM/overview,TRUE,0,,39.93,27.16,75.0,68.81,47.12,24.06,,,39.93,75.0,FAIL,implied_volatility_below_75.0
TECH,BIO-TECHNE Corp,NASDAQ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),47.37,47.37,2535188.0,7548179486.0,65.5,https://api.nasdaq.com/api/quote/TECH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TECH/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TECH/overview,TRUE,0,,48.11,77.71,39.0,42.0,63.8,36.75,,,48.11,75.0,FAIL,implied_volatility_below_75.0
TEM,"Tempus AI, Inc.",NASDAQ,Technology,"Computer Software: Programming, Data Processing",46.49,46.49,4302521.0,8292300940.0,64.0,https://api.nasdaq.com/api/quote/TEM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TEM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TEM/overview,TRUE,0,,68.45,71.96,20.0,20.89,97.96,60.65,,,68.45,75.0,FAIL,implied_volatility_below_75.0
TENB,"Tenable Holdings, Inc.",NASDAQ,Technology,Computer Software: Prepackaged Software,25.17,25.17,3798607.0,2806421713.0,27.0,https://api.nasdaq.com/api/quote/TENB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TENB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TENB/overview,TRUE,0,,56.59,50.81,64.0,41.5,96.27,28.44,,,56.59,75.0,FAIL,implied_volatility_below_75.0
TGTX,"TG THERAPEUTICS, INC.",NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,39.24,39.24,1358543.0,5950358755.0,50.0,https://api.nasdaq.com/api/quote/TGTX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TGTX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TGTX/overview,TRUE,0,,41.12,57.99,1.0,0.6,111.36,40.7,,,41.12,75.0,FAIL,implied_volatility_below_75.0
TMDX,"TransMedics Group, Inc.",NASDAQ,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,68.85,68.85,1152218.0,2382456400.0,120.0,https://api.nasdaq.com/api/quote/TMDX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TMDX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TMDX/overview,TRUE,0,,64.19,91.21,59.0,35.68,100.33,44.14,,,64.19,75.0,FAIL,implied_volatility_below_75.0
TNDM,TANDEM DIABETES CARE INC,NASDAQ,Health Care,Medical/Dental Instruments,15.76,15.76,1989793.0,1025537817.0,28.0,https://api.nasdaq.com/api/quote/TNDM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TNDM/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TNDM/overview,TRUE,0,,71.43,85.84,42.0,27.17,125.46,51.27,,,71.43,75.0,FAIL,implied_volatility_below_75.0
TNGX,"Tango Therapeutics, Inc.",NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,21.62,21.62,1651476.0,2927675156.0,30.0,https://api.nasdaq.com/api/quote/TNGX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TNGX/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TNGX/overview,TRUE,0,,118.41,97.4,7.0,16.95,538.02,32.8,,,118.41,75.0,PASS,
TPG,TPG Inc.,NASDAQ,Finance,Investment Managers,41.75,41.75,1786118.0,15995079757.0,58.0,https://api.nasdaq.com/api/quote/TPG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TPG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TPG/overview,TRUE,0,,45.37,39.9,69.0,50.33,62.07,28.45,,,45.37,75.0,FAIL,implied_volatility_below_75.0
TRMB,TRIMBLE INC.,NASDAQ,Industrials,Industrial Machinery/Components,55.97,55.97,2181630.0,13133502980.0,87.0,https://api.nasdaq.com/api/quote/TRMB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TRMB/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TRMB/overview,TRUE,0,,35.86,34.48,61.0,52.37,49.02,21.38,,,35.86,75.0,FAIL,implied_volatility_below_75.0
TRMD,TORM plc,NASDAQ,Consumer Discretionary,Marine Transportation,32.49,32.49,1145332.0,3170700402.0,35.0,https://api.nasdaq.com/api/quote/TRMD/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TRMD/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TRMD/overview,TRUE,0,,46.26,41.27,66.0,51.86,64.23,26.91,,,46.26,75.0,FAIL,implied_volatility_below_75.0
TRVI,"Trevi Therapeutics, Inc.",NASDAQ,Health Care,Biotechnology: Pharmaceutical Preparations,14.16,14.16,1323236.0,2006173274.0,24.0,https://api.nasdaq.com/api/quote/TRVI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TRVI/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TRVI/overview,TRUE,0,,68.17,47.41,23.0,9.97,263.53,46.53,,,68.17,75.0,FAIL,implied_volatility_below_75.0
TSCO,TRACTOR SUPPLY CO /DE/,NASDAQ,Consumer Discretionary,RETAIL: Building Materials,31.67,31.67,7566591.0,16583096858.0,47.0,https://api.nasdaq.com/api/quote/TSCO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TSCO/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TSCO/overview,TRUE,0,,41.73,44.67,97.0,89.12,44.48,19.17,,,41.73,75.0,FAIL,implied_volatility_below_75.0
TTD,"Trade Desk, Inc.",NASDAQ,Technology,"Computer Software: Programming, Data Processing",21.28,21.28,16293641.0,10521025119.0,25.0,https://api.nasdaq.com/api/quote/TTD/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TTD/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TTD/overview,TRUE,0,,61.15,58.63,47.0,38.4,98.18,38.06,,,61.15,75.0,FAIL,implied_volatility_below_75.0
TTEK,TETRA TECH INC,NASDAQ,Consumer Discretionary,Military/Government/Technical,27.25,27.25,2679638.0,7175857927.0,40.0,https://api.nasdaq.com/api/quote/TTEK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TTEK/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TTEK/overview,TRUE,0,,44.6,29.6,81.0,53.13,60.91,26.12,,,44.6,75.0,FAIL,implied_volatility_below_75.0
TWST,Twist Bioscience Corp,NASDAQ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),58.835,58.835,1618078.0,3771773489.0,65.5,https://api.nasdaq.com/api/quote/TWST/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TWST/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TWST/overview,TRUE,0,,74.44,74.72,16.0,28.14,117.2,57.69,,,74.44,75.0,FAIL,implied_volatility_below_75.0
TXG,"10x Genomics, Inc.",NASDAQ,Industrials,Biotechnology: Laboratory Analytical Instruments,24.68,24.68,3799021.0,3006322556.0,24.0,https://api.nasdaq.com/api/quote/TXG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/TXG/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/TXG/overview,TRUE,0,,61.62,63.44,1.0,17.08,112.74,51.09,,,61.62,75.0,FAIL,implied_volatility_below_75.0
UNIT,Uniti Group Inc.,NASDAQ,Real Estate,Real Estate Investment Trusts,11.12,11.12,1199380.0,2680684798.0,11.38,https://api.nasdaq.com/api/quote/UNIT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/UNIT/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/UNIT/overview,TRUE,0,,40.12,32.26,2.0,5.88,106.65,35.97,,,40.12,75.0,FAIL,implied_volatility_below_75.0
UPST,"Upstart Holdings, Inc.",NASDAQ,Finance,Finance: Consumer Services,28.85,28.85,3263023.0,2733522411.0,36.0,https://api.nasdaq.com/api/quote/UPST/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/UPST/nasdaq_summary.json,https://www.barchart.com/stocks/quotes/UPST/overview,TRUE,0,,71.77,70.98,42.0,22.72,114.66,59.16,,,71.77,75.0,FAIL,implied_volatility_below_75.0
